sex,age_cat,race,priors_count,c_charge_degree,two_year_recid,length_of_stay
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,African-American,1.6349995854914074,M,1,1.9068038208871936
Female,25 - 45,African-American,-0.3388396152967538,F,1,-0.283027339486068
Male,> 45,Caucasian,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,African-American,1.8323835055702236,F,1,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,M,1,-0.24460924895320377
Female,25 - 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Female,25 - 45,African-American,-0.3388396152967538,F,1,0.08194452057614228
Male,< 25,African-American,-0.53622353537557,F,1,-0.3598635205517965
Male,< 25,African-American,-0.14145569521793772,F,1,-0.20619115842033953
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.8454639051761429,F,0,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Female,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,0.4661254259047847
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.30223638475250014
Female,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,M,0,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,1,0.21640783744116712
Male,25 - 45,African-American,1.0428478252549591,F,1,-0.283027339486068
Male,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,> 45,African-American,0.0559282248608784,M,1,-0.3790725658182286
Female,< 25,African-American,-0.3388396152967538,F,1,0.7350520596348343
Male,> 45,African-American,2.227151345727856,F,1,0.3700801995726241
Male,25 - 45,African-American,0.8454639051761429,F,1,0.3700801995726241
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.14145569521793772,F,1,-0.24460924895320377
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.12935497735461104
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,M,1,0.5621706522369453
Male,< 25,African-American,-0.7336074554543861,F,1,-0.2638182942196359
Female,> 45,African-American,0.0559282248608784,F,0,0.6966339691019701
Male,> 45,African-American,-0.14145569521793772,M,0,3.5971998043332203
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,0.2533121449396945,F,1,0.2740349732404635
Female,25 - 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Female,> 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.0428478252549591,M,1,-0.34065447528536436
Male,> 45,African-American,0.6480799850973268,M,1,-0.283027339486068
Male,> 45,African-American,3.608838786279569,M,1,-0.18698211315390742
Female,> 45,African-American,-0.3388396152967538,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,0.19719879217473502
Male,< 25,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,25 - 45,Caucasian,0.8454639051761429,F,1,-0.20619115842033953
Male,25 - 45,Caucasian,0.2533121449396945,F,1,0.3124530637733277
Female,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,African-American,1.8323835055702236,M,0,-0.34065447528536436
Female,25 - 45,African-American,0.45069606501851067,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,> 45,African-American,-0.7336074554543861,M,0,-0.2638182942196359
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,> 45,African-American,0.2533121449396945,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.0559282248608784,F,1,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,0,0.29324401850689563
Male,25 - 45,African-American,0.45069606501851067,M,0,-0.3598635205517965
Male,< 25,African-American,0.6480799850973268,M,1,1.5034138702921191
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.14856402262104318
Male,> 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,2.905674174741664
Male,> 45,African-American,0.2533121449396945,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.3790725658182286
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.2638182942196359
Male,25 - 45,Caucasian,0.8454639051761429,M,0,0.17798974690830288
Female,25 - 45,African-American,-0.53622353537557,F,0,0.831097285966995
Female,25 - 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,M,1,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,-0.24460924895320377
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.3598635205517965
Male,> 45,Caucasian,2.819303105964304,M,1,0.25482592797403136
Female,< 25,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,Caucasian,0.2533121449396945,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.3598635205517965
Female,> 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,M,1,0.2740349732404635
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,0.1011535658425744
Female,25 - 45,African-American,-0.53622353537557,F,1,0.2740349732404635
Male,25 - 45,African-American,0.45069606501851067,F,1,0.5045435164376489
Male,25 - 45,African-American,-0.3388396152967538,F,0,0.831097285966995
Male,25 - 45,African-American,1.8323835055702236,M,0,-0.14856402262104318
Male,25 - 45,African-American,1.4376156654125913,M,1,-0.34065447528536436
Male,25 - 45,African-American,-0.14145569521793772,M,1,-0.20619115842033953
Female,25 - 45,African-American,1.2402317453337752,F,1,-0.0909368868217468
Male,< 25,African-American,-0.7336074554543861,F,1,-0.24460924895320377
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,0.0559282248608784,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.30223638475250014
Female,> 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,< 25,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,0.08194452057614228
Male,25 - 45,African-American,0.45069606501851067,F,1,2.156521409350811
Male,25 - 45,African-American,0.8454639051761429,M,1,0.25482592797403136
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,0.04352643004327804
Male,25 - 45,African-American,1.6349995854914074,F,1,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.53622353537557,M,0,0.21640783744116712
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.2638182942196359
Male,25 - 45,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,F,1,-0.24460924895320377
Male,< 25,African-American,-0.53622353537557,M,0,-0.07172784155531468
Male,< 25,African-American,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,0.0559282248608784,F,0,-0.34065447528536436
Female,> 45,African-American,4.200990546516017,F,1,-0.18698211315390742
Female,25 - 45,African-American,-0.53622353537557,M,1,-0.34065447528536436
Male,25 - 45,African-American,1.0428478252549591,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,0.0559282248608784,F,0,0.23561688270759926
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,1.0428478252549591,F,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Female,< 25,Caucasian,-0.7336074554543861,F,1,-0.014100705756018322
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.0428478252549591,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,1,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,0,-0.283027339486068
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.22540020368677166
Male,25 - 45,Caucasian,-0.14145569521793772,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,0,-0.0909368868217468
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,1.4376156654125913,F,0,-0.30223638475250014
Male,25 - 45,Caucasian,0.0559282248608784,F,0,3.2898550800703066
Male,> 45,Caucasian,-0.14145569521793772,F,1,-0.20619115842033953
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,> 45,Caucasian,1.4376156654125913,F,1,-0.0909368868217468
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.05251879628888256
Female,25 - 45,African-American,0.0559282248608784,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,0,1.0616058291641803
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,African-American,2.0297674256490397,F,0,-0.2638182942196359
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,0.350871154306192
Male,25 - 45,African-American,0.2533121449396945,F,1,6.094375688969396
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,> 45,African-American,-0.53622353537557,F,0,0.4661254259047847
Male,25 - 45,African-American,-0.53622353537557,F,0,1.0808148744306125
Male,25 - 45,African-American,-0.14145569521793772,M,1,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,> 45,African-American,2.0297674256490397,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.3388396152967538,F,1,1.3881595986935265
Male,25 - 45,African-American,0.45069606501851067,F,0,0.12036261110900652
Male,> 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.14145569521793772,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.0559282248608784,F,0,-0.30223638475250014
Female,25 - 45,Caucasian,0.6480799850973268,F,1,-0.12935497735461104
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,> 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.34065447528536436
Female,< 25,African-American,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,African-American,1.8323835055702236,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,0.4469163806383526
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,M,1,0.7926791954341307
Female,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,M,1,2.5022842241465892
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,African-American,0.0559282248608784,F,0,-0.20619115842033953
Male,25 - 45,African-American,1.0428478252549591,M,1,0.15878070164187078
Male,< 25,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.11014593208817892
Female,25 - 45,Caucasian,-0.53622353537557,F,0,-0.30223638475250014
Male,< 25,African-American,-0.14145569521793772,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.34065447528536436
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,M,1,0.15878070164187078
Female,< 25,African-American,-0.53622353537557,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.53622353537557,M,0,0.1011535658425744
Female,25 - 45,African-American,-0.14145569521793772,F,1,0.4661254259047847
Male,25 - 45,African-American,-0.14145569521793772,M,1,-0.3214454300189323
Male,25 - 45,Caucasian,0.6480799850973268,M,0,0.9463515575655876
Male,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.34065447528536436
Female,25 - 45,African-American,2.621919185885488,F,1,-0.20619115842033953
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,Caucasian,-0.14145569521793772,M,0,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.3388396152967538,M,0,-0.11014593208817892
Female,25 - 45,Caucasian,0.2533121449396945,F,1,2.7135837220773427
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3790725658182286
Male,> 45,African-American,6.766981507540627,F,1,1.9644309566864901
Female,> 45,Caucasian,2.227151345727856,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,African-American,-0.53622353537557,M,0,-0.3790725658182286
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,M,0,0.1011535658425744
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.0559282248608784,F,1,0.7926791954341307
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,0.005108339510413799
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,0.4469163806383526
Male,> 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Female,25 - 45,African-American,0.45069606501851067,M,1,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,F,0,0.4661254259047847
Male,> 45,Caucasian,-0.53622353537557,F,0,0.3124530637733277
Male,> 45,Caucasian,0.8454639051761429,M,0,-0.2638182942196359
Male,25 - 45,Caucasian,-0.14145569521793772,M,0,-0.3598635205517965
Male,> 45,African-American,0.45069606501851067,F,0,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,0,1.1192329649634767
Male,25 - 45,Caucasian,-0.3388396152967538,M,1,-0.34065447528536436
